x,psi
0.0453,0.999641256665964
0.0454,0.999639672715296
0.0455,0.999638085286502
0.0456,0.999636494379678
0.0457,0.999634899994921
0.0458,0.999633302132328
0.0459,0.999631700791996
0.046,0.999630095974022
0.0461,0.999628487678504
0.0462,0.999626875905539
0.0463,0.999625260655226
0.0464,0.999623641927662
0.0465,0.999622019722946
0.0466,0.999620394041177
0.0467,0.999618764882453
0.0468,0.999617132246874
0.0469,0.999615496134539
0.047,0.999613856545547
0.0471,0.999612213479998
0.0472,0.999610566937991
0.0473,0.999608916919627
0.0474,0.999607263425006
0.0475,0.999605606454228
0.0476,0.999603946007394
0.0477,0.999602282084606
0.0478,0.999600614685963
0.0479,0.999598943811568
0.048,0.999597269461523
0.0481,0.999595591635928
0.0482,0.999593910334886
0.0483,0.999592225558499
0.0484,0.99959053730687
0.0485,0.999588845580101
0.0486,0.999587150378295
0.0487,0.999585451701554
0.0488,0.999583749549983
0.0489,0.999582043923685
0.049,0.999580334822763
0.0491,0.999578622247321
0.0492,0.999576906197464
0.0493,0.999575186673295
0.0494,0.99957346367492
0.0495,0.999571737202442
0.0496,0.999570007255967
0.0497,0.9995682738356
0.0498,0.999566536941447
0.0499,0.999564796573613
0.05,0.999563052732203
0.0501,0.999561305417325
0.0502,0.999559554629083
0.0503,0.999557800367586
0.0504,0.999556042632938
0.0505,0.999554281425248
0.0506,0.999552516744621
0.0507,0.999550748591167
0.0508,0.999548976964991
0.0509,0.999547201866201
0.051,0.999545423294907
0.0511,0.999543641251215
0.0512,0.999541855735234
0.0513,0.999540066747073
0.0514,0.999538274286841
0.0515,0.999536478354646
0.0516,0.999534678950597
0.0517,0.999532876074804
0.0518,0.999531069727377
0.0519,0.999529259908426
0.052,0.99952744661806
0.0521,0.99952562985639
0.0522,0.999523809623526
0.0523,0.999521985919579
0.0524,0.999520158744661
0.0525,0.999518328098881
0.0526,0.999516493982351
0.0527,0.999514656395183
0.0528,0.999512815337489
0.0529,0.999510970809381
0.053,0.99950912281097
0.0531,0.999507271342369
0.0532,0.99950541640369
0.0533,0.999503557995047
0.0534,0.999501696116553
0.0535,0.99949983076832
0.0536,0.999497961950462
0.0537,0.999496089663093
0.0538,0.999494213906327
0.0539,0.999492334680277
0.054,0.999490451985059
0.0541,0.999488565820786
0.0542,0.999486676187573
0.0543,0.999484783085535
0.0544,0.999482886514788
0.0545,0.999480986475447
0.0546,0.999479082967627
0.0547,0.999477175991444
0.0548,0.999475265547014
0.0549,0.999473351634453
0.055,0.999471434253878
0.0551,0.999469513405406
0.0552,0.999467589089153
0.0553,0.999465661305236
0.0554,0.999463730053773
0.0555,0.99946179533488
0.0556,0.999459857148675
0.0557,0.999457915495277
0.0558,0.999455970374804
0.0559,0.999454021787373
0.056,0.999452069733104
0.0561,0.999450114212115
0.0562,0.999448155224526
0.0563,0.999446192770454
0.0564,0.999444226850021
0.0565,0.999442257463345
0.0566,0.999440284610546
0.0567,0.999438308291744
0.0568,0.99943632850706
0.0569,0.999434345256613
0.057,0.999432358540525
0.0571,0.999430368358917
0.0572,0.999428374711908
0.0573,0.999426377599622
0.0574,0.999424377022179
0.0575,0.9994223729797
0.0576,0.999420365472309
0.0577,0.999418354500127
0.0578,0.999416340063277
0.0579,0.99941432216188
0.058,0.99941230079606
0.0581,0.99941027596594
0.0582,0.999408247671643
0.0583,0.999406215913292
0.0584,0.999404180691012
0.0585,0.999402142004925
0.0586,0.999400099855157
0.0587,0.999398054241831
0.0588,0.999396005165072
0.0589,0.999393952625005
0.059,0.999391896621754
0.0591,0.999389837155444
0.0592,0.999387774226201
0.0593,0.99938570783415
0.0594,0.999383637979418
0.0595,0.999381564662129
0.0596,0.999379487882411
0.0597,0.999377407640389
0.0598,0.999375323936191
0.0599,0.999373236769943
0.06,0.999371146141772
0.0601,0.999369052051805
0.0602,0.999366954500171
0.0603,0.999364853486995
0.0604,0.999362749012407
0.0605,0.999360641076534
0.0606,0.999358529679505
0.0607,0.999356414821448
0.0608,0.999354296502492
0.0609,0.999352174722767
0.061,0.9993500494824
0.0611,0.999347920781521
0.0612,0.99934578862026
0.0613,0.999343652998747
0.0614,0.999341513917111
0.0615,0.999339371375483
0.0616,0.999337225373993
0.0617,0.999335075912772
0.0618,0.999332922991951
0.0619,0.999330766611661
0.062,0.999328606772033
0.0621,0.999326443473198
0.0622,0.999324276715289
0.0623,0.999322106498437
0.0624,0.999319932822775
0.0625,0.999317755688434
0.0626,0.999315575095548
0.0627,0.999313391044249
0.0628,0.99931120353467
0.0629,0.999309012566944
0.063,0.999306818141205
0.0631,0.999304620257586
0.0632,0.999302418916221
0.0633,0.999300214117244
0.0634,0.999298005860789
0.0635,0.99929579414699
0.0636,0.999293578975983
0.0637,0.999291360347902
0.0638,0.999289138262882
0.0639,0.999286912721059
0.064,0.999284683722567
0.0641,0.999282451267544
0.0642,0.999280215356124
0.0643,0.999277975988445
0.0644,0.999275733164641
0.0645,0.999273486884851
0.0646,0.99927123714921
0.0647,0.999268983957856
0.0648,0.999266727310926
0.0649,0.999264467208557
0.065,0.999262203650887
0.0651,0.999259936638054
0.0652,0.999257666170195
0.0653,0.99925539224745
0.0654,0.999253114869956
0.0655,0.999250834037852
0.0656,0.999248549751278
0.0657,0.999246262010372
0.0658,0.999243970815274
0.0659,0.999241676166124
0.066,0.99923937806306
0.0661,0.999237076506223
0.0662,0.999234771495753
0.0663,0.99923246303179
0.0664,0.999230151114476
0.0665,0.999227835743951
0.0666,0.999225516920356
0.0667,0.999223194643832
0.0668,0.999220868914521
0.0669,0.999218539732565
0.067,0.999216207098104
0.0671,0.999213871011282
0.0672,0.999211531472241
0.0673,0.999209188481123
0.0674,0.99920684203807
0.0675,0.999204492143227
0.0676,0.999202138796736
0.0677,0.99919978199874
0.0678,0.999197421749383
0.0679,0.99919505804881
0.068,0.999192690897163
0.0681,0.999190320294586
0.0682,0.999187946241226
0.0683,0.999185568737225
0.0684,0.999183187782729
0.0685,0.999180803377883
0.0686,0.999178415522832
0.0687,0.999176024217722
0.0688,0.999173629462698
0.0689,0.999171231257907
0.069,0.999168829603494
0.0691,0.999166424499606
0.0692,0.999164015946389
0.0693,0.999161603943991
0.0694,0.999159188492558
0.0695,0.999156769592237
0.0696,0.999154347243175
0.0697,0.999151921445521
0.0698,0.999149492199422
0.0699,0.999147059505026
0.07,0.999144623362481
0.0701,0.999142183771936
0.0702,0.99913974073354
0.0703,0.999137294247441
0.0704,0.999134844313789
0.0705,0.999132390932733
0.0706,0.999129934104421
0.0707,0.999127473829005
0.0708,0.999125010106634
0.0709,0.999122542937459
0.071,0.999120072321628
0.0711,0.999117598259295
0.0712,0.999115120750608
0.0713,0.999112639795719
0.0714,0.999110155394779
0.0715,0.99910766754794
0.0716,0.999105176255353
0.0717,0.99910268151717
0.0718,0.999100183333544
0.0719,0.999097681704626
0.072,0.99909517663057
0.0721,0.999092668111527
0.0722,0.99909015614765
0.0723,0.999087640739094
0.0724,0.99908512188601
0.0725,0.999082599588553
0.0726,0.999080073846876
0.0727,0.999077544661134
0.0728,0.999075012031481
0.0729,0.999072475958071
0.073,0.999069936441058
0.0731,0.999067393480597
0.0732,0.999064847076844
0.0733,0.999062297229954
0.0734,0.999059743940081
0.0735,0.999057187207382
0.0736,0.999054627032013
0.0737,0.999052063414131
0.0738,0.99904949635389
0.0739,0.999046925851448
0.074,0.999044351906961
0.0741,0.999041774520587
0.0742,0.999039193692482
0.0743,0.999036609422804
0.0744,0.999034021711711
0.0745,0.999031430559359
0.0746,0.999028835965908
0.0747,0.999026237931516
0.0748,0.999023636456341
0.0749,0.999021031540541
0.075,0.999018423184276
0.0751,0.999015811387705
0.0752,0.999013196150986
0.0753,0.999010577474279
0.0754,0.999007955357744
0.0755,0.999005329801541
0.0756,0.99900270080583
0.0757,0.999000068370772
0.0758,0.998997432496526
0.0759,0.998994793183255
0.076,0.998992150431117
0.0761,0.998989504240276
0.0762,0.998986854610892
0.0763,0.998984201543126
0.0764,0.998981545037142
0.0765,0.9989788850931
0.0766,0.998976221711164
0.0767,0.998973554891494
0.0768,0.998970884634256
0.0769,0.99896821093961
0.077,0.99896553380772
0.0771,0.99896285323875
0.0772,0.998960169232863
0.0773,0.998957481790223
0.0774,0.998954790910994
0.0775,0.998952096595339
0.0776,0.998949398843424
0.0777,0.998946697655413
0.0778,0.99894399303147
0.0779,0.99894128497176
0.078,0.99893857347645
0.0781,0.998935858545704
0.0782,0.998933140179688
0.0783,0.998930418378568
0.0784,0.99892769314251
0.0785,0.998924964471681
0.0786,0.998922232366247
0.0787,0.998919496826375
0.0788,0.99891675785223
0.0789,0.998914015443981
0.079,0.998911269601795
0.0791,0.99890852032584
0.0792,0.998905767616282
0.0793,0.998903011473291
0.0794,0.998900251897034
0.0795,0.998897488887679
0.0796,0.998894722445396
0.0797,0.998891952570353
0.0798,0.99888917926272
0.0799,0.998886402522665
0.08,0.998883622350358
0.0801,0.998880838745969
0.0802,0.998878051709668
0.0803,0.998875261241624
0.0804,0.998872467342008
0.0805,0.998869670010991
0.0806,0.998866869248743
0.0807,0.998864065055435
0.0808,0.998861257431239
0.0809,0.998858446376325
0.081,0.998855631890867
0.0811,0.998852813975034
0.0812,0.998849992629
0.0813,0.998847167852936
0.0814,0.998844339647015
0.0815,0.998841508011409
0.0816,0.998838672946292
0.0817,0.998835834451837
0.0818,0.998832992528216
0.0819,0.998830147175604
0.082,0.998827298394173
0.0821,0.998824446184099
0.0822,0.998821590545555
0.0823,0.998818731478715
0.0824,0.998815868983755
0.0825,0.998813003060849
0.0826,0.998810133710171
0.0827,0.998807260931897
0.0828,0.998804384726203
0.0829,0.998801505093264
0.083,0.998798622033255
0.0831,0.998795735546354
0.0832,0.998792845632735
0.0833,0.998789952292577
0.0834,0.998787055526055
0.0835,0.998784155333346
0.0836,0.998781251714627
0.0837,0.998778344670075
0.0838,0.998775434199868
0.0839,0.998772520304185
0.084,0.998769602983201
0.0841,0.998766682237097
0.0842,0.998763758066051
0.0843,0.99876083047024
0.0844,0.998757899449844
0.0845,0.998754965005042
0.0846,0.998752027136013
0.0847,0.998749085842937
0.0848,0.998746141125993
0.0849,0.998743192985361
0.085,0.998740241421221
0.0851,0.998737286433753
0.0852,0.998734328023139
0.0853,0.998731366189558
0.0854,0.998728400933191
0.0855,0.998725432254221
0.0856,0.998722460152828
0.0857,0.998719484629193
0.0858,0.998716505683499
0.0859,0.998713523315927
0.086,0.998710537526659
0.0861,0.998707548315879
0.0862,0.998704555683768
0.0863,0.998701559630509
0.0864,0.998698560156287
0.0865,0.998695557261282
0.0866,0.998692550945681
0.0867,0.998689541209665
0.0868,0.998686528053419
0.0869,0.998683511477127
0.087,0.998680491480973
0.0871,0.998677468065142
0.0872,0.998674441229819
0.0873,0.998671410975188
0.0874,0.998668377301435
0.0875,0.998665340208745
0.0876,0.998662299697303
0.0877,0.998659255767297
0.0878,0.99865620841891
0.0879,0.998653157652331
0.088,0.998650103467744
0.0881,0.998647045865338
0.0882,0.998643984845298
0.0883,0.998640920407812
0.0884,0.998637852553067
0.0885,0.998634781281251
0.0886,0.998631706592551
0.0887,0.998628628487155
0.0888,0.998625546965252
0.0889,0.99862246202703
0.089,0.998619373672677
0.0891,0.998616281902382
0.0892,0.998613186716335
0.0893,0.998610088114724
0.0894,0.998606986097738
0.0895,0.998603880665569
0.0896,0.998600771818404
0.0897,0.998597659556435
0.0898,0.998594543879851
0.0899,0.998591424788843
0.09,0.998588302283602
0.0901,0.998585176364318
0.0902,0.998582047031184
0.0903,0.99857891428439
0.0904,0.998575778124127
0.0905,0.998572638550587
0.0906,0.998569495563963
0.0907,0.998566349164446
0.0908,0.998563199352229
0.0909,0.998560046127505
0.091,0.998556889490467
0.0911,0.998553729441306
0.0912,0.998550565980218
0.0913,0.998547399107394
0.0914,0.998544228823028
0.0915,0.998541055127316
0.0916,0.99853787802045
0.0917,0.998534697502625
0.0918,0.998531513574035
0.0919,0.998528326234876
0.092,0.998525135485342
0.0921,0.998521941325629
0.0922,0.998518743755931
0.0923,0.998515542776444
0.0924,0.998512338387365
0.0925,0.998509130588889
0.0926,0.998505919381212
0.0927,0.998502704764531
0.0928,0.998499486739042
0.0929,0.998496265304942
0.093,0.998493040462428
0.0931,0.998489812211698
0.0932,0.998486580552949
0.0933,0.998483345486378
0.0934,0.998480107012183
0.0935,0.998476865130563
0.0936,0.998473619841716
0.0937,0.99847037114584
0.0938,0.998467119043135
0.0939,0.998463863533799
0.094,0.998460604618032
0.0941,0.998457342296032
0.0942,0.998454076567999
0.0943,0.998450807434134
0.0944,0.998447534894636
0.0945,0.998444258949705
0.0946,0.998440979599542
0.0947,0.998437696844347
0.0948,0.998434410684322
0.0949,0.998431121119668
0.095,0.998427828150585
0.0951,0.998424531777276
0.0952,0.998421231999943
0.0953,0.998417928818786
0.0954,0.998414622234008
0.0955,0.998411312245812
0.0956,0.9984079988544
0.0957,0.998404682059975
0.0958,0.998401361862739
0.0959,0.998398038262897
0.096,0.998394711260651
0.0961,0.998391380856206
0.0962,0.998388047049765
0.0963,0.998384709841531
0.0964,0.99838136923171
0.0965,0.998378025220506
0.0966,0.998374677808124
0.0967,0.998371326994768
0.0968,0.998367972780643
0.0969,0.998364615165956
0.097,0.998361254150911
0.0971,0.998357889735714
0.0972,0.998354521920571
0.0973,0.998351150705689
0.0974,0.998347776091274
0.0975,0.998344398077532
0.0976,0.99834101666467
0.0977,0.998337631852895
0.0978,0.998334243642415
0.0979,0.998330852033436
0.098,0.998327457026167
0.0981,0.998324058620815
0.0982,0.998320656817589
0.0983,0.998317251616697
0.0984,0.998313843018347
0.0985,0.998310431022748
0.0986,0.998307015630109
0.0987,0.998303596840639
0.0988,0.998300174654548
0.0989,0.998296749072045
0.099,0.998293320093339
0.0991,0.998289887718642
0.0992,0.998286451948163
0.0993,0.998283012782113
0.0994,0.998279570220701
0.0995,0.99827612426414
0.0996,0.99827267491264
0.0997,0.998269222166411
0.0998,0.998265766025667
0.0999,0.998262306490618
0.1,0.998258843561477
0.1001,0.998255377238455
0.1002,0.998251907521765
0.1003,0.99824843441162
0.1004,0.998244957908232
0.1005,0.998241478011814
0.1006,0.99823799472258
0.1007,0.998234508040742
0.1008,0.998231017966515
0.1009,0.998227524500112
0.101,0.998224027641747
0.1011,0.998220527391635
0.1012,0.998217023749989
0.1013,0.998213516717026
0.1014,0.998210006292959
0.1015,0.998206492478004
0.1016,0.998202975272376
0.1017,0.99819945467629
0.1018,0.998195930689962
0.1019,0.998192403313609
0.102,0.998188872547446
0.1021,0.99818533839169
0.1022,0.998181800846557
0.1023,0.998178259912264
0.1024,0.998174715589028
0.1025,0.998171167877066
0.1026,0.998167616776595
0.1027,0.998164062287835
0.1028,0.998160504411001
0.1029,0.998156943146313
0.103,0.998153378493988
0.1031,0.998149810454245
0.1032,0.998146239027303
0.1033,0.998142664213381
0.1034,0.998139086012698
0.1035,0.998135504425472
0.1036,0.998131919451924
0.1037,0.998128331092273
0.1038,0.99812473934674
0.1039,0.998121144215544
0.104,0.998117545698906
0.1041,0.998113943797047
0.1042,0.998110338510187
0.1043,0.998106729838547
0.1044,0.998103117782349
0.1045,0.998099502341815
0.1046,0.998095883517165
0.1047,0.998092261308621
0.1048,0.998088635716407
0.1049,0.998085006740743
0.105,0.998081374381853
0.1051,0.998077738639959
0.1052,0.998074099515284
0.1053,0.998070457008052
0.1054,0.998066811118485
0.1055,0.998063161846808
0.1056,0.998059509193243
0.1057,0.998055853158016
0.1058,0.99805219374135
0.1059,0.99804853094347
0.106,0.9980448647646
0.1061,0.998041195204965
0.1062,0.998037522264791
0.1063,0.998033845944303
0.1064,0.998030166243727
0.1065,0.998026483163287
0.1066,0.99802279670321
0.1067,0.998019106863721
0.1068,0.998015413645048
0.1069,0.998011717047416
0.107,0.998008017071053
0.1071,0.998004313716186
0.1072,0.998000606983041
0.1073,0.997996896871846
0.1074,0.997993183382829
0.1075,0.997989466516218
0.1076,0.99798574627224
0.1077,0.997982022651124
0.1078,0.997978295653098
0.1079,0.997974565278391
0.108,0.997970831527232
0.1081,0.99796709439985
0.1082,0.997963353896475
0.1083,0.997959610017335
